60	16	125
60	17	127
60	18	130
60	19	132
60	20	135
60	21	137
60	22	139
60	23	142
60	24	144
60	25	144
60	26	144
60	27	142
60	28	140
60	29	138
60	30	136
60	31	132
60	32	129
60	33	126
60	34	123
60	35	120
60	36	120
60	37	119
60	38	119
60	39	118
60	40	119
60	41	119
60	42	120
60	43	120
60	44	120
60	45	121
60	46	122
60	47	122
60	48	123
60	49	123
60	50	123
60	51	123
60	52	122
60	53	123
60	54	122
60	55	122
60	56	121
60	57	122
60	58	122
60	59	122
60	60	123
60	61	123
60	62	123
60	63	124
60	64	125
60	65	125
60	66	126
60	67	126
60	68	125
60	69	124
60	70	122
60	71	120
60	72	116
60	73	113
60	74	109
60	75	107
60	76	106
60	77	105
60	78	104
60	79	104
60	80	103
60	81	102
60	82	102
60	83	101
60	84	101
60	85	100
60	86	100
1	0	100
1	1	101
1	2	102
1	3	103
1	4	103
1	5	104
1	6	105
1	7	106
1	8	107
1	9	108
1	10	110
1	11	114
1	12	117
1	13	119
1	14	121
1	15	123
1	16	126
1	17	128
1	18	130
1	19	133
1	20	136
1	21	139
1	22	141
1	23	144
1	24	146
1	25	147
1	26	146
1	27	145
1	28	143
1	29	141
1	30	138
1	31	136
1	32	133
1	33	130
1	34	127
1	35	124
1	36	121
1	37	120
1	38	120
1	39	120
1	40	120
1	41	120
1	42	121
1	43	122
1	44	123
1	45	124
1	46	124
1	47	125
1	48	125
1	49	126
1	50	126
1	51	125
1	52	126
1	53	126
1	54	126
1	55	125
1	56	126
1	57	127
1	58	128
1	59	128
1	60	129
1	61	129
1	62	128
1	63	128
1	64	128
1	65	128
1	66	128
1	67	128
1	68	126
1	69	125
1	70	123
1	71	122
1	72	119
1	73	114
1	74	109
1	75	108
1	76	107
1	77	106
1	78	105
1	79	104
1	80	103
1	81	103
1	82	102
1	83	102
1	84	101
1	85	100
1	86	100
2	0	101
2	1	102
2	2	103
2	3	103
2	4	104
2	5	104
2	6	105
2	7	106
2	8	108
2	9	110
2	10	112
2	11	116
2	12	119
2	13	121
2	14	124
2	15	125
2	16	127
2	17	130
2	18	132
2	19	135
2	20	137
2	21	140
2	22	143
2	23	147
2	24	149
2	25	149
2	26	149
2	27	147
2	28	145
2	29	143
2	30	141
2	31	139
2	32	136
2	33	133
2	34	131
2	35	128
2	36	125
2	37	122
2	38	121
2	39	122
2	40	122
2	41	122
2	42	123
2	43	125
2	44	125
2	45	126
2	46	127
2	47	127
2	48	127
2	49	128
2	50	128
2	51	128
2	52	129
2	53	129
2	54	130
2	55	131
2	56	131
2	57	132
2	58	132
2	59	133
2	60	133
2	61	133
2	62	132
2	63	132
2	64	131
2	65	131
2	66	130
2	67	129
2	68	128
2	69	126
2	70	125
2	71	124
2	72	121
2	73	117
2	74	111
2	75	109
2	76	108
2	77	106
2	78	105
2	79	104
2	80	103
2	81	102
2	82	101
2	83	101
2	84	100
2	85	100
2	86	100
3	0	101
3	1	102
3	2	103
3	3	104
3	4	104
3	5	105
3	6	106
3	7	107
3	8	108
3	9	110
3	10	114
3	11	119
3	12	121
3	13	124
3	14	126
3	15	128
3	16	129
3	17	132
3	18	134
3	19	137
3	20	140
3	21	143
3	22	147
3	23	149
3	24	151
3	25	151
3	26	151
3	27	149
3	28	147
3	29	145
3	30	143
3	31	141
3	32	138
3	33	136
3	34	134
3	35	131
3	36	128
3	37	126
3	38	124
3	39	125
3	40	125
3	41	126
3	42	126
3	43	127
3	44	128
3	45	128
3	46	129
3	47	129
3	48	130
3	49	130
3	50	131
3	51	131
3	52	132
3	53	132
3	54	133
3	55	134
3	56	135
3	57	135
3	58	136
3	59	136
3	60	137
3	61	137
3	62	136
3	63	136
3	64	135
3	65	134
3	66	133
3	67	131
3	68	129
3	69	128
3	70	127
3	71	126
3	72	123
3	73	119
3	74	115
3	75	111
3	76	109
3	77	107
3	78	105
3	79	104
3	80	103
3	81	102
3	82	101
3	83	100
3	84	100
3	85	100
3	86	99
4	0	102
4	1	103
4	2	104
4	3	104
4	4	105
4	5	105
4	6	106
4	7	108
4	8	110
4	9	113
4	10	118
4	11	121
4	12	124
4	13	126
4	14	128
4	15	130
4	16	132
4	17	134
4	18	136
4	19	139
4	20	143
4	21	147
4	22	150
4	23	154
4	24	154
4	25	154
4	26	153
4	27	151
4	28	149
4	29	148
4	30	146
4	31	143
4	32	141
4	33	139
4	34	137
4	35	136
4	36	132
4	37	130
4	38	128
4	39	128
4	40	128
4	41	129
4	42	129
4	43	130
4	44	130
4	45	131
4	46	132
4	47	132
4	48	132
4	49	133
4	50	134
4	51	134
4	52	135
4	53	135
4	54	136
4	55	137
4	56	138
4	57	139
4	58	139
4	59	140
4	60	140
4	61	140
4	62	139
4	63	139
4	64	138
4	65	137
4	66	137
4	67	135
4	68	132
4	69	130
4	70	129
4	71	127
4	72	124
4	73	120
4	74	116
4	75	112
4	76	109
4	77	106
4	78	105
4	79	103
4	80	102
4	81	101
4	82	101
4	83	100
4	84	99
4	85	99
4	86	99
5	0	102
5	1	103
5	2	104
5	3	104
5	4	105
5	5	106
5	6	107
5	7	108
5	8	111
5	9	116
5	10	121
5	11	124
5	12	126
5	13	128
5	14	131
5	15	134
5	16	135
5	17	137
5	18	139
5	19	143
5	20	147
5	21	152
5	22	156
5	23	157
5	24	157
5	25	157
5	26	156
5	27	155
5	28	153
5	29	151
5	30	148
5	31	146
5	32	143
5	33	142
5	34	141
5	35	140
5	36	138
5	37	135
5	38	133
5	39	132
5	40	132
5	41	133
5	42	133
5	43	133
5	44	134
5	45	135
5	46	135
5	47	135
5	48	135
5	49	136
5	50	136
5	51	137
5	52	137
5	53	138
5	54	138
5	55	139
5	56	140
5	57	141
5	58	141
5	59	142
5	60	142
5	61	143
5	62	142
5	63	142
5	64	141
5	65	141
5	66	140
5	67	139
5	68	137
5	69	134
5	70	133
5	71	129
5	72	125
5	73	121
5	74	114
5	75	110
5	76	107
5	77	106
5	78	106
5	79	104
5	80	103
5	81	102
5	82	101
5	83	100
5	84	99
5	85	99
5	86	99
6	0	102
6	1	103
6	2	104
6	3	105
6	4	105
6	5	106
6	6	108
6	7	110
6	8	113
6	9	118
6	10	123
6	11	127
6	12	129
6	13	132
6	14	137
6	15	141
6	16	142
6	17	142
6	18	145
6	19	150
6	20	154
6	21	157
6	22	161
6	23	161
6	24	160
6	25	160
6	26	160
6	27	159
6	28	157
6	29	154
6	30	151
6	31	148
6	32	146
6	33	145
6	34	143
6	35	142
6	36	142
6	37	139
6	38	137
6	39	136
6	40	137
6	41	137
6	42	138
6	43	138
6	44	139
6	45	139
6	46	139
6	47	139
6	48	139
6	49	139
6	50	139
6	51	139
6	52	140
6	53	140
6	54	141
6	55	142
6	56	142
6	57	143
6	58	144
6	59	144
6	60	144
6	61	145
6	62	145
6	63	145
6	64	145
6	65	145
6	66	144
6	67	142
6	68	140
6	69	139
6	70	136
6	71	129
6	72	124
6	73	119
6	74	113
6	75	109
6	76	106
6	77	106
6	78	105
6	79	104
6	80	103
6	81	102
6	82	101
6	83	101
6	84	100
6	85	99
6	86	99
7	0	102
7	1	103
7	2	104
7	3	105
7	4	106
7	5	107
7	6	109
7	7	113
7	8	116
7	9	120
7	10	125
7	11	129
7	12	133
7	13	137
7	14	143
7	15	147
7	16	149
7	17	151
7	18	152
7	19	154
7	20	158
7	21	161
7	22	164
7	23	165
7	24	164
7	25	164
7	26	163
7	27	163
7	28	160
7	29	157
7	30	154
7	31	151
7	32	149
7	33	147
7	34	145
7	35	145
7	36	144
7	37	143
7	38	141
7	39	140
7	40	141
7	41	141
7	42	141
7	43	141
7	44	141
7	45	142
7	46	142
7	47	142
7	48	142
7	49	142
7	50	142
7	51	142
7	52	143
7	53	143
7	54	143
7	55	144
7	56	144
7	57	145
7	58	146
7	59	146
7	60	146
7	61	147
7	62	148
7	63	148
7	64	148
7	65	148
7	66	145
7	67	143
7	68	142
7	69	140
7	70	134
7	71	128
7	72	123
7	73	117
7	74	112
7	75	108
7	76	106
7	77	105
7	78	105
7	79	104
7	80	104
7	81	103
7	82	102
7	83	101
7	84	100
7	85	100
7	86	99
8	0	103
8	1	104
8	2	105
8	3	106
8	4	107
8	5	109
8	6	111
8	7	115
8	8	118
8	9	122
8	10	127
8	11	133
8	12	140
8	13	143
8	14	150
8	15	152
8	16	153
8	17	155
8	18	157
8	19	159
8	20	162
8	21	164
8	22	167
8	23	168
8	24	168
8	25	168
8	26	167
8	27	166
8	28	163
8	29	160
8	30	157
8	31	153
8	32	150
8	33	148
8	34	148
8	35	147
8	36	147
8	37	147
8	38	145
8	39	145
8	40	144
8	41	143
8	42	143
8	43	143
8	44	144
8	45	144
8	46	144
8	47	144
8	48	145
8	49	145
8	50	145
8	51	145
8	52	146
8	53	146
8	54	146
8	55	146
8	56	146
8	57	147
8	58	147
8	59	148
8	60	149
8	61	150
8	62	150
8	63	150
8	64	150
8	65	149
8	66	147
8	67	145
8	68	143
8	69	141
8	70	134
8	71	127
8	72	123
8	73	117
8	74	111
8	75	108
8	76	105
8	77	105
8	78	104
8	79	104
8	80	103
8	81	103
8	82	102
8	83	101
8	84	100
8	85	100
8	86	100
9	0	104
9	1	105
9	2	106
9	3	107
9	4	108
9	5	110
9	6	113
9	7	117
9	8	120
9	9	125
9	10	129
9	11	138
9	12	145
9	13	151
9	14	156
9	15	156
9	16	157
9	17	158
9	18	160
9	19	164
9	20	166
9	21	168
9	22	170
9	23	171
9	24	172
9	25	171
9	26	171
9	27	169
9	28	166
9	29	163
9	30	160
9	31	156
9	32	153
9	33	151
9	34	150
9	35	150
9	36	149
9	37	149
9	38	149
9	39	148
9	40	146
9	41	146
9	42	146
9	43	146
9	44	146
9	45	146
9	46	146
9	47	147
9	48	148
9	49	148
9	50	149
9	51	149
9	52	149
9	53	148
9	54	148
9	55	148
9	56	148
9	57	149
9	58	149
9	59	150
9	60	150
9	61	150
9	62	150
9	63	150
9	64	150
9	65	150
9	66	148
9	67	146
9	68	143
9	69	141
9	70	136
9	71	129
9	72	123
9	73	117
9	74	110
9	75	108
9	76	105
9	77	104
9	78	103
9	79	102
9	80	102
9	81	101
9	82	101
9	83	100
9	84	100
9	85	100
9	86	100
10	0	103
10	1	104
10	2	105
10	3	106
10	4	108
10	5	110
10	6	114
10	7	118
10	8	123
10	9	127
10	10	133
10	11	143
10	12	150
10	13	156
10	14	160
10	15	160
10	16	161
10	17	162
10	18	167
10	19	170
10	20	171
10	21	172
10	22	173
10	23	175
10	24	175
10	25	174
10	26	174
10	27	173
10	28	171
10	29	168
10	30	164
10	31	160
10	32	156
10	33	155
10	34	154
10	35	153
10	36	153
10	37	152
10	38	152
10	39	150
10	40	149
10	41	148
10	42	148
10	43	148
10	44	148
10	45	148
10	46	149
10	47	149
10	48	150
10	49	152
10	50	152
10	51	152
10	52	152
10	53	151
10	54	150
10	55	150
10	56	150
10	57	150
10	58	150
10	59	150
10	60	150
10	61	150
10	62	150
10	63	150
10	64	150
10	65	150
10	66	149
10	67	147
10	68	144
10	69	141
10	70	138
10	71	132
10	72	125
10	73	118
10	74	111
10	75	108
10	76	105
10	77	103
10	78	102
10	79	101
10	80	101
10	81	101
10	82	100
10	83	100
10	84	100
10	85	100
10	86	100
12	0	102
12	1	103
12	2	104
12	3	106
12	4	108
12	5	112
12	6	116
12	7	120
12	8	125
12	9	129
12	10	137
12	11	146
12	12	154
12	13	161
12	14	163
12	15	165
12	16	166
12	17	169
12	18	172
12	19	173
12	20	174
12	21	175
12	22	177
12	23	178
12	24	178
12	25	178
12	26	178
12	27	177
12	28	174
12	29	171
12	30	168
12	31	164
12	32	160
12	33	158
12	34	157
12	35	157
12	36	156
12	37	156
12	38	156
12	39	155
12	40	152
12	41	151
12	42	150
12	43	150
12	44	151
12	45	151
12	46	152
12	47	154
12	48	156
12	49	157
12	50	157
12	51	156
12	52	155
12	53	153
12	54	152
12	55	152
12	56	151
12	57	150
12	58	150
12	59	150
12	60	150
12	61	150
12	62	150
12	63	150
12	64	150
12	65	150
12	66	150
12	67	147
12	68	144
12	69	141
12	70	138
12	71	133
12	72	127
12	73	120
12	74	113
12	75	109
12	76	106
12	77	103
12	78	101
12	79	101
12	80	101
12	81	100
12	82	100
12	83	100
12	84	100
12	85	100
12	86	100
13	0	101
13	1	102
13	2	104
13	3	106
13	4	109
13	5	113
13	6	118
13	7	122
13	8	127
13	9	133
13	10	141
13	11	149
13	12	155
13	13	161
13	14	165
13	15	168
13	16	170
13	17	172
13	18	175
13	19	176
13	20	177
13	21	179
13	22	181
13	23	181
13	24	181
13	25	180
13	26	180
13	27	179
13	28	177
13	29	174
13	30	171
13	31	167
13	32	165
13	33	163
13	34	161
13	35	160
13	36	160
13	37	160
13	38	160
13	39	160
13	40	157
13	41	155
13	42	155
13	43	154
13	44	154
13	45	155
13	46	157
13	47	159
13	48	161
13	49	161
13	50	161
13	51	159
13	52	156
13	53	154
13	54	154
13	55	153
13	56	151
13	57	150
13	58	150
13	59	150
13	60	150
13	61	150
13	62	150
13	63	150
13	64	150
13	65	150
13	66	149
13	67	147
13	68	144
13	69	141
13	70	137
13	71	133
13	72	129
13	73	123
13	74	116
13	75	110
13	76	107
13	77	104
13	78	102
13	79	102
13	80	101
13	81	101
13	82	101
13	83	100
13	84	100
13	85	100
13	86	100
14	0	101
14	1	102
14	2	105
14	3	107
14	4	110
14	5	115
14	6	120
14	7	124
14	8	129
14	9	136
14	10	143
14	11	149
14	12	155
14	13	162
14	14	168
14	15	170
14	16	174
14	17	176
14	18	178
14	19	179
14	20	181
14	21	182
14	22	184
14	23	184
14	24	183
14	25	181
14	26	180
14	27	180
14	28	179
14	29	177
14	30	174
14	31	172
14	32	170
14	33	168
14	34	166
14	35	165
14	36	164
14	37	164
14	38	164
14	39	164
14	40	162
14	41	160
14	42	159
14	43	159
14	44	158
14	45	160
14	46	162
14	47	164
14	48	166
14	49	166
14	50	163
14	51	159
14	52	157
14	53	156
14	54	155
14	55	153
14	56	151
14	57	150
14	58	150
14	59	150
14	60	150
14	61	150
14	62	150
14	63	150
14	64	150
14	65	150
14	66	149
14	67	146
14	68	143
14	69	140
14	70	137
14	71	133
14	72	129
14	73	124
14	74	119
14	75	112
14	76	108
14	77	105
14	78	103
14	79	103
14	80	102
14	81	101
14	82	101
14	83	101
14	84	101
14	85	100
14	86	100
15	0	102
15	1	103
15	2	106
15	3	108
15	4	112
15	5	116
15	6	121
15	7	125
15	8	130
15	9	138
15	10	145
15	11	151
15	12	157
15	13	163
15	14	170
15	15	174
15	16	178
15	17	181
15	18	181
15	19	184
15	20	186
15	21	186
15	22	187
15	23	186
15	24	184
15	25	181
15	26	180
15	27	180
15	28	180
15	29	179
15	30	178
15	31	174
15	32	173
15	33	173
15	34	171
15	35	170
15	36	170
15	37	169
15	38	168
15	39	167
15	40	166
15	41	164
15	42	163
15	43	162
15	44	161
15	45	164
15	46	167
15	47	169
15	48	170
15	49	168
15	50	164
15	51	160
15	52	158
15	53	157
15	54	155
15	55	153
15	56	151
15	57	150
15	58	150
15	59	150
15	60	150
15	61	150
15	62	150
15	63	150
15	64	150
15	65	150
15	66	147
15	67	144
15	68	141
15	69	138
15	70	135
15	71	133
15	72	128
15	73	125
15	74	122
15	75	116
15	76	109
15	77	107
15	78	104
15	79	104
15	80	103
15	81	102
15	82	101
15	83	101
15	84	101
15	85	101
15	86	101
16	0	103
16	1	105
16	2	107
16	3	110
16	4	114
16	5	118
16	6	122
16	7	127
16	8	132
16	9	140
16	10	146
16	11	153
16	12	159
16	13	165
16	14	171
16	15	176
16	16	180
16	17	183
16	18	185
16	19	186
16	20	189
16	21	190
16	22	188
16	23	187
16	24	184
16	25	182
16	26	180
16	27	180
16	28	180
16	29	179
16	30	178
16	31	176
16	32	176
16	33	176
16	34	176
16	35	174
16	36	174
16	37	173
16	38	172
16	39	170
16	40	168
16	41	167
16	42	165
16	43	163
16	44	164
16	45	165
16	46	169
16	47	170
16	48	170
16	49	170
16	50	166
16	51	162
16	52	159
16	53	157
16	54	155
16	55	153
16	56	151
16	57	150
16	58	150
16	59	150
16	60	150
16	61	150
16	62	150
16	63	150
16	64	150
16	65	150
16	66	146
16	67	142
16	68	139
16	69	136
16	70	133
16	71	131
16	72	128
16	73	125
16	74	122
16	75	117
16	76	110
16	77	108
16	78	106
16	79	105
16	80	104
16	81	103
16	82	103
16	83	101
16	84	101
16	85	101
16	86	101
17	0	104
17	1	106
17	2	108
17	3	111
17	4	115
17	5	119
17	6	123
17	7	128
17	8	134
17	9	141
17	10	148
17	11	154
17	12	161
17	13	166
17	14	172
17	15	179
17	16	182
17	17	184
17	18	186
17	19	189
17	20	190
17	21	190
17	22	190
17	23	187
17	24	185
17	25	183
17	26	180
17	27	180
17	28	180
17	29	179
17	30	179
17	31	177
17	32	176
17	33	177
17	34	178
17	35	178
17	36	178
17	37	177
17	38	176
17	39	174
17	40	171
17	41	168
17	42	166
17	43	164
17	44	166
17	45	168
17	46	170
17	47	170
17	48	170
17	49	170
17	50	168
17	51	162
17	52	159
17	53	157
17	54	155
17	55	153
17	56	151
17	57	150
17	58	150
17	59	150
17	60	150
17	61	150
17	62	150
17	63	150
17	64	150
17	65	148
17	66	144
17	67	140
17	68	137
17	69	134
17	70	132
17	71	129
17	72	127
17	73	125
17	74	122
17	75	117
17	76	111
17	77	110
17	78	107
17	79	107
17	80	106
17	81	105
17	82	104
17	83	103
17	84	102
17	85	101
17	86	100
18	0	104
18	1	106
18	2	110
18	3	114
18	4	118
18	5	121
18	6	125
18	7	129
18	8	135
18	9	142
18	10	150
18	11	157
18	12	162
18	13	167
18	14	173
18	15	180
18	16	183
18	17	186
18	18	188
18	19	190
18	20	190
18	21	190
18	22	189
18	23	184
18	24	183
18	25	181
18	26	180
18	27	179
18	28	179
18	29	176
18	30	177
18	31	176
18	32	176
18	33	177
18	34	178
18	35	179
18	36	180
18	37	180
18	38	179
18	39	177
18	40	173
18	41	169
18	42	167
18	43	166
18	44	167
18	45	169
18	46	170
18	47	170
18	48	170
18	49	170
18	50	167
18	51	161
18	52	159
18	53	157
18	54	155
18	55	153
18	56	151
18	57	150
18	58	150
18	59	150
18	60	150
18	61	150
18	62	150
18	63	149
18	64	147
18	65	145
18	66	141
18	67	138
18	68	135
18	69	133
18	70	130
18	71	127
18	72	125
18	73	123
18	74	121
18	75	118
18	76	113
18	77	111
18	78	110
18	79	110
18	80	109
18	81	109
18	82	107
18	83	106
18	84	105
18	85	103
18	86	100
19	0	105
19	1	107
19	2	111
19	3	117
19	4	121
19	5	124
19	6	127
19	7	131
19	8	137
19	9	148
19	10	154
19	11	159
19	12	164
19	13	168
19	14	174
19	15	181
19	16	184
19	17	187
19	18	190
19	19	191
19	20	191
19	21	190
19	22	187
19	23	184
19	24	180
19	25	178
19	26	175
19	27	174
19	28	172
19	29	171
19	30	173
19	31	173
19	32	173
19	33	176
19	34	178
19	35	179
19	36	180
19	37	180
19	38	180
19	39	179
19	40	175
19	41	170
19	42	168
19	43	166
19	44	168
19	45	169
19	46	170
19	47	170
19	48	170
19	49	170
19	50	166
19	51	161
19	52	158
19	53	156
19	54	154
19	55	153
19	56	151
19	57	150
19	58	150
19	59	150
19	60	150
19	61	148
19	62	147
19	63	146
19	64	145
19	65	143
19	66	139
19	67	135
19	68	133
19	69	131
19	70	129
